#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
SAN_   P      2  0.10000 0.25000    2.580 2019-05-26T15:42:38.020000Z   12.67 240.4 KP201905261542        -21.3444  64.1123  -21.5701  64.0560
TH04   P      0  0.02500 1.00000    2.890 2019-05-26T15:42:38.330000Z   14.75 161.3 KP201905261542        -21.3444  64.1123  -21.2477  63.9870
ME05   P      1  0.05000 0.50000    2.880 2019-05-26T15:42:38.320000Z   14.62 195.0 KP201905261542        -21.3444  64.1123  -21.4216  63.9856
BJA_   P      1  0.05000 0.50000    3.530 2019-05-26T15:42:38.970000Z   18.66 173.7 KP201905261542        -21.3444  64.1123  -21.3026  63.9459
KA01   P      1  0.05000 0.50000    3.610 2019-05-26T15:42:39.050000Z   19.17 190.2 KP201905261542        -21.3444  64.1123  -21.4136  63.9430
NIDU   P      1  0.05000 0.50000    3.980 2019-05-26T15:42:39.420000Z   21.98 289.3 KP201905261542        -21.3444  64.1123  -21.7710  64.1769
GA02   S      2  0.10000 0.25000    1.880 2019-05-26T15:42:37.320000Z    2.30 212.1 KP201905261542        -21.3444  64.1123  -21.3695  64.0948
SKEG   S      2  0.10000 0.25000    1.940 2019-05-26T15:42:37.380000Z    2.28 102.4 KP201905261542        -21.3444  64.1123  -21.2988  64.1079
EDA_   S      2  0.10000 0.25000    2.270 2019-05-26T15:42:37.710000Z    3.96 213.4 KP201905261542        -21.3444  64.1123  -21.3891  64.0826
KOLD   S      2  0.10000 0.25000    2.280 2019-05-26T15:42:37.720000Z    4.38 124.2 KP201905261542        -21.3444  64.1123  -21.2700  64.0902
INNS   S      2  0.10000 0.25000    2.430 2019-05-26T15:42:37.870000Z    4.92 169.5 KP201905261542        -21.3444  64.1123  -21.3260  64.0689
GRAF   S      2  0.10000 0.25000    2.350 2019-05-26T15:42:37.790000Z    4.42  65.7 KP201905261542        -21.3444  64.1123  -21.2617  64.1286
TH07   S      2  0.10000 0.25000    2.640 2019-05-26T15:42:38.080000Z    5.71 200.9 KP201905261542        -21.3444  64.1123  -21.3861  64.0644
NESJ   S      2  0.10000 0.25000    2.490 2019-05-26T15:42:37.930000Z    5.34  86.1 KP201905261542        -21.3444  64.1123  -21.2351  64.1155
SK10   S      2  0.10000 0.25000    3.090 2019-05-26T15:42:38.530000Z    7.38 168.5 KP201905261542        -21.3444  64.1123  -21.3142  64.0474
HUML   S      2  0.10000 0.25000    3.060 2019-05-26T15:42:38.500000Z    7.27 200.7 KP201905261542        -21.3444  64.1123  -21.3971  64.0513
JA25   S      2  0.10000 0.25000    3.300 2019-05-26T15:42:38.740000Z    8.02 179.6 KP201905261542        -21.3444  64.1123  -21.3433  64.0404
SVIN   S      2  0.10000 0.25000    3.410 2019-05-26T15:42:38.850000Z    8.10 219.5 KP201905261542        -21.3444  64.1123  -21.4500  64.0562
LSKA   S      2  0.10000 0.25000    3.440 2019-05-26T15:42:38.880000Z    9.01 165.9 KP201905261542        -21.3444  64.1123  -21.2996  64.0339
KA03   S      3  0.20000 0.12500    3.630 2019-05-26T15:42:39.070000Z    9.45 113.1 KP201905261542        -21.3444  64.1123  -21.1662  64.0789
RE09   S      2  0.10000 0.25000    3.850 2019-05-26T15:42:39.290000Z    9.88 188.7 KP201905261542        -21.3444  64.1123  -21.3750  64.0247
KRO_   S      2  0.10000 0.25000    4.000 2019-05-26T15:42:39.440000Z   11.06  98.1 KP201905261542        -21.3444  64.1123  -21.1198  64.0981
LA24   S      2  0.10000 0.25000    4.200 2019-05-26T15:42:39.640000Z   11.73 189.8 KP201905261542        -21.3444  64.1123  -21.3854  64.0086
NU27   S      3  0.20000 0.12500    4.650 2019-05-26T15:42:40.090000Z   13.14 159.6 KP201905261542        -21.3444  64.1123  -21.2510  64.0018
KRIS   S      2  0.10000 0.25000    4.730 2019-05-26T15:42:40.170000Z   12.47 218.0 KP201905261542        -21.3444  64.1123  -21.5015  64.0241
ME05   S      2  0.10000 0.25000    5.040 2019-05-26T15:42:40.480000Z   14.62 195.0 KP201905261542        -21.3444  64.1123  -21.4216  63.9856
BJA_   S      2  0.10000 0.25000    6.240 2019-05-26T15:42:41.680000Z   18.66 173.7 KP201905261542        -21.3444  64.1123  -21.3026  63.9459
KA01   S      3  0.20000 0.12500    6.320 2019-05-26T15:42:41.760000Z   19.17 190.2 KP201905261542        -21.3444  64.1123  -21.4136  63.9430
NIDU   S      2  0.10000 0.25000    6.950 2019-05-26T15:42:42.390000Z   21.98 289.3 KP201905261542        -21.3444  64.1123  -21.7710  64.1769
GELA   S      2  0.10000 0.25000    6.980 2019-05-26T15:42:42.420000Z   22.11 284.9 KP201905261542        -21.3444  64.1123  -21.7835  64.1628
VIDE   S      3  0.20000 0.12500    7.920 2019-05-26T15:42:43.360000Z   26.45 284.9 KP201905261542        -21.3444  64.1123  -21.8702  64.1722
TH04   P      0  0.02500 1.00000    2.210 2019-05-27T02:07:26.350000Z    8.76 305.8 KP201905270207        -21.1027  63.9411  -21.2477  63.9870
NU27   P      0  0.02500 1.00000    2.340 2019-05-27T02:07:26.480000Z    9.93 313.0 KP201905270207        -21.1027  63.9411  -21.2510  64.0018
BJA_   P      0  0.02500 1.00000    2.340 2019-05-27T02:07:26.480000Z    9.82 273.2 KP201905270207        -21.1027  63.9411  -21.3026  63.9459
UR20   P      0  0.02500 1.00000    2.800 2019-05-27T02:07:26.940000Z   13.00 310.2 KP201905270207        -21.1027  63.9411  -21.3057  64.0163
HVH_   P      0  0.02500 1.00000    2.980 2019-05-27T02:07:27.120000Z   13.72 304.0 KP201905270207        -21.1027  63.9411  -21.3354  64.0097
LSKA   P      0  0.02500 1.00000    2.870 2019-05-27T02:07:27.010000Z   14.14 317.1 KP201905270207        -21.1027  63.9411  -21.2996  64.0339
BIT6   P      0  0.02500 1.00000    2.910 2019-05-27T02:07:27.050000Z   14.45 326.3 KP201905270207        -21.1027  63.9411  -21.2669  64.0488
OH23   P      0  0.02500 1.00000    3.140 2019-05-27T02:07:27.280000Z   15.30 308.3 KP201905270207        -21.1027  63.9411  -21.3483  64.0260
LA24   P      0  0.02500 1.00000    3.140 2019-05-27T02:07:27.280000Z   15.76 298.7 KP201905270207        -21.1027  63.9411  -21.3854  64.0086
SK10   P      1  0.05000 0.50000    3.130 2019-05-27T02:07:27.270000Z   15.73 319.0 KP201905270207        -21.1027  63.9411  -21.3142  64.0474
RE09   P      0  0.02500 1.00000    3.250 2019-05-27T02:07:27.390000Z   16.27 305.1 KP201905270207        -21.1027  63.9411  -21.3750  64.0247
KA01   P      0  0.02500 1.00000    3.110 2019-05-27T02:07:27.250000Z   15.25 270.9 KP201905270207        -21.1027  63.9411  -21.4136  63.9430
JA25   P      1  0.05000 0.50000    3.220 2019-05-27T02:07:27.360000Z   16.16 313.3 KP201905270207        -21.1027  63.9411  -21.3433  64.0404
ME05   P      0  0.02500 1.00000    3.200 2019-05-27T02:07:27.340000Z   16.39 287.8 KP201905270207        -21.1027  63.9411  -21.4216  63.9856
OL26   P      0  0.02500 1.00000    3.030 2019-05-27T02:07:27.170000Z   15.49 331.3 KP201905270207        -21.1027  63.9411  -21.2551  64.0629
SOL_   P      0  0.02500 1.00000    2.230 2019-05-27T02:07:26.370000Z    7.92  99.7 KP201905270207        -21.1027  63.9411  -20.9436  63.9290
KA03   P      1  0.05000 0.50000    3.080 2019-05-27T02:07:27.220000Z   15.67 348.6 KP201905270207        -21.1027  63.9411  -21.1662  64.0789
INNS   P      0  0.02500 1.00000    3.440 2019-05-27T02:07:27.580000Z   17.95 322.6 KP201905270207        -21.1027  63.9411  -21.3260  64.0689
HUML   P      0  0.02500 1.00000    3.540 2019-05-27T02:07:27.680000Z   18.93 310.6 KP201905270207        -21.1027  63.9411  -21.3971  64.0513
TH07   P      0  0.02500 1.00000    3.640 2019-05-27T02:07:27.780000Z   19.52 314.9 KP201905270207        -21.1027  63.9411  -21.3861  64.0644
KRO_   P      0  0.02500 1.00000    3.330 2019-05-27T02:07:27.470000Z   17.52 357.3 KP201905270207        -21.1027  63.9411  -21.1198  64.0981
SVIN   P      1  0.05000 0.50000    3.860 2019-05-27T02:07:28.000000Z   21.29 307.2 KP201905270207        -21.1027  63.9411  -21.4500  64.0562
BL22   P      0  0.02500 1.00000    4.000 2019-05-27T02:07:28.140000Z   21.36 301.5 KP201905270207        -21.1027  63.9411  -21.4756  64.0407
EDA_   P      0  0.02500 1.00000    3.800 2019-05-27T02:07:27.940000Z   21.10 318.5 KP201905270207        -21.1027  63.9411  -21.3891  64.0826
KRIS   P      0  0.02500 1.00000    4.110 2019-05-27T02:07:28.250000Z   21.61 295.5 KP201905270207        -21.1027  63.9411  -21.5015  64.0241
GA02   P      0  0.02500 1.00000    3.860 2019-05-27T02:07:28.000000Z   21.54 322.8 KP201905270207        -21.1027  63.9411  -21.3695  64.0948
SKEG   P      1  0.05000 0.50000    3.830 2019-05-27T02:07:27.970000Z   20.92 332.8 KP201905270207        -21.1027  63.9411  -21.2988  64.1079
NESJ   P      2  0.10000 0.25000    3.760 2019-05-27T02:07:27.900000Z   20.49 341.6 KP201905270207        -21.1027  63.9411  -21.2351  64.1155
GRAF   P      1  0.05000 0.50000    4.070 2019-05-27T02:07:28.210000Z   22.30 339.7 KP201905270207        -21.1027  63.9411  -21.2617  64.1286
SAN_   P      1  0.05000 0.50000    4.590 2019-05-27T02:07:28.730000Z   26.21 299.5 KP201905270207        -21.1027  63.9411  -21.5701  64.0560
HEI_   P      2  0.10000 0.25000    5.110 2019-05-27T02:07:29.250000Z   29.56 347.3 KP201905270207        -21.1027  63.9411  -21.2360  64.1998
VOS_   P      2  0.10000 0.25000    5.360 2019-05-27T02:07:29.500000Z   31.11 251.8 KP201905270207        -21.1027  63.9411  -21.7036  63.8528
GELA   P      2  0.10000 0.25000    6.610 2019-05-27T02:07:30.750000Z   41.43 306.9 KP201905270207        -21.1027  63.9411  -21.7835  64.1628
NIDU   P      0  0.02500 1.00000    6.690 2019-05-27T02:07:30.830000Z   41.90 309.2 KP201905270207        -21.1027  63.9411  -21.7710  64.1769
GELV   P      0  0.02500 1.00000    6.760 2019-05-27T02:07:30.900000Z   42.85 307.5 KP201905270207        -21.1027  63.9411  -21.8018  64.1734
SKOL   P      2  0.10000 0.25000    6.920 2019-05-27T02:07:31.060000Z   43.32 304.5 KP201905270207        -21.1027  63.9411  -21.8369  64.1591
VIDE   P      2  0.10000 0.25000    7.110 2019-05-27T02:07:31.250000Z   45.48 304.8 KP201905270207        -21.1027  63.9411  -21.8702  64.1722
BRIM   P      0  0.02500 1.00000    7.130 2019-05-27T02:07:31.270000Z   46.14 310.8 KP201905270207        -21.1027  63.9411  -21.8224  64.2095
NU27   S      3  0.20000 0.12500    4.030 2019-05-27T02:07:28.170000Z    9.93 313.0 KP201905270207        -21.1027  63.9411  -21.2510  64.0018
BJA_   S      2  0.10000 0.25000    4.050 2019-05-27T02:07:28.190000Z    9.82 273.2 KP201905270207        -21.1027  63.9411  -21.3026  63.9459
LSKA   S      3  0.20000 0.12500    4.920 2019-05-27T02:07:29.060000Z   14.14 317.1 KP201905270207        -21.1027  63.9411  -21.2996  64.0339
BIT6   S      2  0.10000 0.25000    4.970 2019-05-27T02:07:29.110000Z   14.45 326.3 KP201905270207        -21.1027  63.9411  -21.2669  64.0488
OH23   S      3  0.20000 0.12500    5.370 2019-05-27T02:07:29.510000Z   15.30 308.3 KP201905270207        -21.1027  63.9411  -21.3483  64.0260
SK10   S      3  0.20000 0.12500    5.420 2019-05-27T02:07:29.560000Z   15.73 319.0 KP201905270207        -21.1027  63.9411  -21.3142  64.0474
RE09   S      2  0.10000 0.25000    5.530 2019-05-27T02:07:29.670000Z   16.27 305.1 KP201905270207        -21.1027  63.9411  -21.3750  64.0247
KA01   S      2  0.10000 0.25000    5.470 2019-05-27T02:07:29.610000Z   15.25 270.9 KP201905270207        -21.1027  63.9411  -21.4136  63.9430
JA25   S      3  0.20000 0.12500    5.460 2019-05-27T02:07:29.600000Z   16.16 313.3 KP201905270207        -21.1027  63.9411  -21.3433  64.0404
ME05   S      2  0.10000 0.25000    5.470 2019-05-27T02:07:29.610000Z   16.39 287.8 KP201905270207        -21.1027  63.9411  -21.4216  63.9856
OL26   S      3  0.20000 0.12500    5.110 2019-05-27T02:07:29.250000Z   15.49 331.3 KP201905270207        -21.1027  63.9411  -21.2551  64.0629
SOL_   S      2  0.10000 0.25000    3.830 2019-05-27T02:07:27.970000Z    7.92  99.7 KP201905270207        -21.1027  63.9411  -20.9436  63.9290
INNS   S      2  0.10000 0.25000    5.820 2019-05-27T02:07:29.960000Z   17.95 322.6 KP201905270207        -21.1027  63.9411  -21.3260  64.0689
HUML   S      3  0.20000 0.12500    6.060 2019-05-27T02:07:30.200000Z   18.93 310.6 KP201905270207        -21.1027  63.9411  -21.3971  64.0513
TH07   S      2  0.10000 0.25000    6.200 2019-05-27T02:07:30.340000Z   19.52 314.9 KP201905270207        -21.1027  63.9411  -21.3861  64.0644
SVIN   S      3  0.20000 0.12500    6.670 2019-05-27T02:07:30.810000Z   21.29 307.2 KP201905270207        -21.1027  63.9411  -21.4500  64.0562
BL22   S      3  0.20000 0.12500    6.900 2019-05-27T02:07:31.040000Z   21.36 301.5 KP201905270207        -21.1027  63.9411  -21.4756  64.0407
KRIS   S      4  0.40000 0.06250    6.960 2019-05-27T02:07:31.100000Z   21.61 295.5 KP201905270207        -21.1027  63.9411  -21.5015  64.0241
SKEG   S      2  0.10000 0.25000    6.620 2019-05-27T02:07:30.760000Z   20.92 332.8 KP201905270207        -21.1027  63.9411  -21.2988  64.1079
GRAF   S      3  0.20000 0.12500    6.980 2019-05-27T02:07:31.120000Z   22.30 339.7 KP201905270207        -21.1027  63.9411  -21.2617  64.1286
VOS_   S      3  0.20000 0.12500    9.430 2019-05-27T02:07:33.570000Z   31.11 251.8 KP201905270207        -21.1027  63.9411  -21.7036  63.8528
GELA   S      3  0.20000 0.12500   11.670 2019-05-27T02:07:35.810000Z   41.43 306.9 KP201905270207        -21.1027  63.9411  -21.7835  64.1628
NIDU   S      3  0.20000 0.12500   11.770 2019-05-27T02:07:35.910000Z   41.90 309.2 KP201905270207        -21.1027  63.9411  -21.7710  64.1769
VIDE   S      3  0.20000 0.12500   12.650 2019-05-27T02:07:36.790000Z   45.48 304.8 KP201905270207        -21.1027  63.9411  -21.8702  64.1722
JA25   P      0  0.02500 1.00000    0.750 2019-05-27T08:29:10.190000Z    1.28 140.1 KP201905270829        -21.3601  64.0492  -21.3433  64.0404
HUML   P      0  0.02500 1.00000    0.770 2019-05-27T08:29:10.210000Z    1.82 277.4 KP201905270829        -21.3601  64.0492  -21.3971  64.0513
TH07   P      0  0.02500 1.00000    0.860 2019-05-27T08:29:10.300000Z    2.12 323.2 KP201905270829        -21.3601  64.0492  -21.3861  64.0644
SK10   P      0  0.02500 1.00000    0.910 2019-05-27T08:29:10.350000Z    2.25  95.1 KP201905270829        -21.3601  64.0492  -21.3142  64.0474
INNS   P      0  0.02500 1.00000    0.950 2019-05-27T08:29:10.390000Z    2.76  37.2 KP201905270829        -21.3601  64.0492  -21.3260  64.0689
OH23   P      1  0.05000 0.50000    0.990 2019-05-27T08:29:10.430000Z    2.65 167.4 KP201905270829        -21.3601  64.0492  -21.3483  64.0260
RE09   P      2  0.10000 0.25000    1.050 2019-05-27T08:29:10.490000Z    2.83 194.9 KP201905270829        -21.3601  64.0492  -21.3750  64.0247
LSKA   P      0  0.02500 1.00000    1.080 2019-05-27T08:29:10.520000Z    3.41 120.0 KP201905270829        -21.3601  64.0492  -21.2996  64.0339
EDA_   P      0  0.02500 1.00000    1.150 2019-05-27T08:29:10.590000Z    3.98 339.2 KP201905270829        -21.3601  64.0492  -21.3891  64.0826
BIT6   P      2  0.10000 0.25000    1.290 2019-05-27T08:29:10.730000Z    4.55  90.5 KP201905270829        -21.3601  64.0492  -21.2669  64.0488
UR20   P      1  0.05000 0.50000    1.330 2019-05-27T08:29:10.770000Z    4.53 144.0 KP201905270829        -21.3601  64.0492  -21.3057  64.0163
HVH_   P      2  0.10000 0.25000    1.410 2019-05-27T08:29:10.850000Z    4.57 164.7 KP201905270829        -21.3601  64.0492  -21.3354  64.0097
GA02   P      0  0.02500 1.00000    1.360 2019-05-27T08:29:10.800000Z    5.10 354.8 KP201905270829        -21.3601  64.0492  -21.3695  64.0948
LA24   P      2  0.10000 0.25000    1.270 2019-05-27T08:29:10.710000Z    4.69 195.3 KP201905270829        -21.3601  64.0492  -21.3854  64.0086
OL26   P      1  0.05000 0.50000    1.410 2019-05-27T08:29:10.850000Z    5.35  73.4 KP201905270829        -21.3601  64.0492  -21.2551  64.0629
NU27   P      2  0.10000 0.25000    1.860 2019-05-27T08:29:11.300000Z    7.51 134.7 KP201905270829        -21.3601  64.0492  -21.2510  64.0018
TH04   P      1  0.05000 0.50000    2.090 2019-05-27T08:29:11.530000Z    8.85 141.5 KP201905270829        -21.3601  64.0492  -21.2477  63.9870
JA25   S      2  0.10000 0.25000    1.210 2019-05-27T08:29:10.650000Z    1.28 140.1 KP201905270829        -21.3601  64.0492  -21.3433  64.0404
HUML   S      2  0.10000 0.25000    1.290 2019-05-27T08:29:10.730000Z    1.82 277.4 KP201905270829        -21.3601  64.0492  -21.3971  64.0513
SK10   S      2  0.10000 0.25000    1.460 2019-05-27T08:29:10.900000Z    2.25  95.1 KP201905270829        -21.3601  64.0492  -21.3142  64.0474
INNS   S      1  0.05000 0.50000    1.660 2019-05-27T08:29:11.100000Z    2.76  37.2 KP201905270829        -21.3601  64.0492  -21.3260  64.0689
RE09   S      2  0.10000 0.25000    1.830 2019-05-27T08:29:11.270000Z    2.83 194.9 KP201905270829        -21.3601  64.0492  -21.3750  64.0247
LSKA   S      2  0.10000 0.25000    1.830 2019-05-27T08:29:11.270000Z    3.41 120.0 KP201905270829        -21.3601  64.0492  -21.2996  64.0339
BIT6   S      2  0.10000 0.25000    2.170 2019-05-27T08:29:11.610000Z    4.55  90.5 KP201905270829        -21.3601  64.0492  -21.2669  64.0488
SVIN   S      2  0.10000 0.25000    2.160 2019-05-27T08:29:11.600000Z    4.46 280.1 KP201905270829        -21.3601  64.0492  -21.4500  64.0562
GA02   S      2  0.10000 0.25000    2.270 2019-05-27T08:29:11.710000Z    5.10 354.8 KP201905270829        -21.3601  64.0492  -21.3695  64.0948
LA24   S      2  0.10000 0.25000    2.260 2019-05-27T08:29:11.700000Z    4.69 195.3 KP201905270829        -21.3601  64.0492  -21.3854  64.0086
ME05   S      3  0.20000 0.12500    3.160 2019-05-27T08:29:12.600000Z    7.70 203.0 KP201905270829        -21.3601  64.0492  -21.4216  63.9856
TH04   S      3  0.20000 0.12500    3.590 2019-05-27T08:29:13.030000Z    8.85 141.5 KP201905270829        -21.3601  64.0492  -21.2477  63.9870
GA02   P      0  0.02500 1.00000    1.170 2019-05-27T21:22:33.660000Z    2.36 214.4 KP201905272122        -21.3421  64.1123  -21.3695  64.0948
SKEG   P      0  0.02500 1.00000    1.170 2019-05-27T21:22:33.660000Z    2.17 103.1 KP201905272122        -21.3421  64.1123  -21.2988  64.1079
EDA_   P      2  0.10000 0.25000    1.320 2019-05-27T21:22:33.810000Z    4.03 214.7 KP201905272122        -21.3421  64.1123  -21.3891  64.0826
KOLD   P      1  0.05000 0.50000    1.410 2019-05-27T21:22:33.900000Z    4.29 125.0 KP201905272122        -21.3421  64.1123  -21.2700  64.0902
INNS   P      0  0.02500 1.00000    1.470 2019-05-27T21:22:33.960000Z    4.90 170.8 KP201905272122        -21.3421  64.1123  -21.3260  64.0689
GRAF   P      0  0.02500 1.00000    1.390 2019-05-27T21:22:33.880000Z    4.32  65.1 KP201905272122        -21.3421  64.1123  -21.2617  64.1286
TH07   P      0  0.02500 1.00000    1.550 2019-05-27T21:22:34.040000Z    5.75 201.9 KP201905272122        -21.3421  64.1123  -21.3861  64.0644
NESJ   P      2  0.10000 0.25000    1.440 2019-05-27T21:22:33.930000Z    5.23  86.0 KP201905272122        -21.3421  64.1123  -21.2351  64.1155
OL26   P      0  0.02500 1.00000    1.720 2019-05-27T21:22:34.210000Z    6.95 142.3 KP201905272122        -21.3421  64.1123  -21.2551  64.0629
SK10   P      0  0.02500 1.00000    1.800 2019-05-27T21:22:34.290000Z    7.36 169.3 KP201905272122        -21.3421  64.1123  -21.3142  64.0474
HUML   P      2  0.10000 0.25000    1.720 2019-05-27T21:22:34.210000Z    7.31 201.6 KP201905272122        -21.3421  64.1123  -21.3971  64.0513
BIT6   P      1  0.05000 0.50000    1.870 2019-05-27T21:22:34.360000Z    7.97 152.6 KP201905272122        -21.3421  64.1123  -21.2669  64.0488
JA25   P      2  0.10000 0.25000    1.910 2019-05-27T21:22:34.400000Z    8.02 180.4 KP201905272122        -21.3421  64.1123  -21.3433  64.0404
LSKA   P      0  0.02500 1.00000    1.990 2019-05-27T21:22:34.480000Z    8.98 166.6 KP201905272122        -21.3421  64.1123  -21.2996  64.0339
KA03   P      1  0.05000 0.50000    2.150 2019-05-27T21:22:34.640000Z    9.35 113.4 KP201905272122        -21.3421  64.1123  -21.1662  64.0789
KRO_   P      1  0.05000 0.50000    2.320 2019-05-27T21:22:34.810000Z   10.95  98.2 KP201905272122        -21.3421  64.1123  -21.1198  64.0981
NU27   P      1  0.05000 0.50000    2.640 2019-05-27T21:22:35.130000Z   13.10 160.1 KP201905272122        -21.3421  64.1123  -21.2510  64.0018
LA08   P      2  0.10000 0.25000    2.760 2019-05-27T21:22:35.250000Z   13.87 210.1 KP201905272122        -21.3421  64.1123  -21.4842  64.0046
TH04   P      1  0.05000 0.50000    2.870 2019-05-27T21:22:35.360000Z   14.71 161.7 KP201905272122        -21.3421  64.1123  -21.2477  63.9870
ME05   P      2  0.10000 0.25000    2.850 2019-05-27T21:22:35.340000Z   14.65 195.4 KP201905272122        -21.3421  64.1123  -21.4216  63.9856
NIDU   P      1  0.05000 0.50000    3.940 2019-05-27T21:22:36.430000Z   22.09 289.2 KP201905272122        -21.3421  64.1123  -21.7710  64.1769
GELA   P      1  0.05000 0.50000    3.970 2019-05-27T21:22:36.460000Z   22.22 284.9 KP201905272122        -21.3421  64.1123  -21.7835  64.1628
GELV   P      2  0.10000 0.25000    4.050 2019-05-27T21:22:36.540000Z   23.39 287.1 KP201905272122        -21.3421  64.1123  -21.8018  64.1734
GA02   S      2  0.10000 0.25000    1.950 2019-05-27T21:22:34.440000Z    2.36 214.4 KP201905272122        -21.3421  64.1123  -21.3695  64.0948
EDA_   S      2  0.10000 0.25000    2.300 2019-05-27T21:22:34.790000Z    4.03 214.7 KP201905272122        -21.3421  64.1123  -21.3891  64.0826
KOLD   S      2  0.10000 0.25000    2.330 2019-05-27T21:22:34.820000Z    4.29 125.0 KP201905272122        -21.3421  64.1123  -21.2700  64.0902
INNS   S      1  0.05000 0.50000    2.430 2019-05-27T21:22:34.920000Z    4.90 170.8 KP201905272122        -21.3421  64.1123  -21.3260  64.0689
GRAF   S      2  0.10000 0.25000    2.400 2019-05-27T21:22:34.890000Z    4.32  65.1 KP201905272122        -21.3421  64.1123  -21.2617  64.1286
NESJ   S      2  0.10000 0.25000    2.690 2019-05-27T21:22:35.180000Z    5.23  86.0 KP201905272122        -21.3421  64.1123  -21.2351  64.1155
OL26   S      2  0.10000 0.25000    2.870 2019-05-27T21:22:35.360000Z    6.95 142.3 KP201905272122        -21.3421  64.1123  -21.2551  64.0629
BIT6   S      2  0.10000 0.25000    3.230 2019-05-27T21:22:35.720000Z    7.97 152.6 KP201905272122        -21.3421  64.1123  -21.2669  64.0488
KRO_   S      2  0.10000 0.25000    3.980 2019-05-27T21:22:36.470000Z   10.95  98.2 KP201905272122        -21.3421  64.1123  -21.1198  64.0981
NIDU   S      2  0.10000 0.25000    6.900 2019-05-27T21:22:39.390000Z   22.09 289.2 KP201905272122        -21.3421  64.1123  -21.7710  64.1769
GELA   S      3  0.20000 0.12500    6.910 2019-05-27T21:22:39.400000Z   22.22 284.9 KP201905272122        -21.3421  64.1123  -21.7835  64.1628
GELV   S      3  0.20000 0.12500    7.100 2019-05-27T21:22:39.590000Z   23.39 287.1 KP201905272122        -21.3421  64.1123  -21.8018  64.1734
FA44   P      0  0.02500 1.00000    0.530 2019-05-31T18:17:14.710000Z    0.82 160.1 KP201905311817        -21.2758  64.1083  -21.2701  64.1014
SKEG   P      0  0.02500 1.00000    0.680 2019-05-31T18:17:14.860000Z    1.12 267.7 KP201905311817        -21.2758  64.1083  -21.2988  64.1079
KOLD   P      0  0.02500 1.00000    0.800 2019-05-31T18:17:14.980000Z    2.04 172.0 KP201905311817        -21.2758  64.1083  -21.2700  64.0902
NESJ   P      0  0.02500 1.00000    0.760 2019-05-31T18:17:14.940000Z    2.14  68.0 KP201905311817        -21.2758  64.1083  -21.2351  64.1155
GRAF   P      0  0.02500 1.00000    0.880 2019-05-31T18:17:15.060000Z    2.37  16.9 KP201905311817        -21.2758  64.1083  -21.2617  64.1286
GA02   P      0  0.02500 1.00000    1.340 2019-05-31T18:17:15.520000Z    4.81 251.8 KP201905311817        -21.2758  64.1083  -21.3695  64.0948
INNS   P      0  0.02500 1.00000    1.400 2019-05-31T18:17:15.580000Z    5.03 209.2 KP201905311817        -21.2758  64.1083  -21.3260  64.0689
OL26   P      2  0.10000 0.25000    1.410 2019-05-31T18:17:15.590000Z    5.16 168.7 KP201905311817        -21.2758  64.1083  -21.2551  64.0629
KA03   P      0  0.02500 1.00000    1.730 2019-05-31T18:17:15.910000Z    6.27 121.5 KP201905311817        -21.2758  64.1083  -21.1662  64.0789
EDA_   P      0  0.02500 1.00000    1.620 2019-05-31T18:17:15.800000Z    6.22 242.6 KP201905311817        -21.2758  64.1083  -21.3891  64.0826
BIT6   P      3  0.20000 0.12500    1.660 2019-05-31T18:17:15.840000Z    6.65 176.3 KP201905311817        -21.2758  64.1083  -21.2669  64.0488
SK10   P      2  0.10000 0.25000    1.740 2019-05-31T18:17:15.920000Z    7.04 195.4 KP201905311817        -21.2758  64.1083  -21.3142  64.0474
OL42   P      1  0.05000 0.50000    1.750 2019-05-31T18:17:15.930000Z    6.65  82.1 KP201905311817        -21.2758  64.1083  -21.1406  64.1164
TH07   P      1  0.05000 0.50000    1.790 2019-05-31T18:17:15.970000Z    7.27 227.8 KP201905311817        -21.2758  64.1083  -21.3861  64.0644
KRO_   P      1  0.05000 0.50000    1.920 2019-05-31T18:17:16.100000Z    7.69  98.4 KP201905311817        -21.2758  64.1083  -21.1198  64.0981
JA25   P      2  0.10000 0.25000    1.990 2019-05-31T18:17:16.170000Z    8.26 203.5 KP201905311817        -21.2758  64.1083  -21.3433  64.0404
LSKA   P      1  0.05000 0.50000    1.930 2019-05-31T18:17:16.110000Z    8.37 188.0 KP201905311817        -21.2758  64.1083  -21.2996  64.0339
VA41   P      2  0.10000 0.25000    2.300 2019-05-31T18:17:16.480000Z    9.94 251.0 KP201905311817        -21.2758  64.1083  -21.4685  64.0792
HEI_   P      3  0.20000 0.12500    2.390 2019-05-31T18:17:16.570000Z   10.38  10.7 KP201905311817        -21.2758  64.1083  -21.2360  64.1998
TH04   P      3  0.20000 0.12500    2.790 2019-05-31T18:17:16.970000Z   13.59 174.2 KP201905311817        -21.2758  64.1083  -21.2477  63.9870
FA44   S      1  0.05000 0.50000    0.890 2019-05-31T18:17:15.070000Z    0.82 160.1 KP201905311817        -21.2758  64.1083  -21.2701  64.1014
SKEG   S      2  0.10000 0.25000    1.170 2019-05-31T18:17:15.350000Z    1.12 267.7 KP201905311817        -21.2758  64.1083  -21.2988  64.1079
KOLD   S      1  0.05000 0.50000    1.320 2019-05-31T18:17:15.500000Z    2.04 172.0 KP201905311817        -21.2758  64.1083  -21.2700  64.0902
